text,claim_EN,label,vaccine_type,is_covid,source,url
Европын Эмийн агентлаг 2021.01.11-нд коронавирусийн эсрэг вакцины дөрөв дэх тунг хийх шаардлагатай эсэхэд эргэлзэж эхэлсэн,"There is information that the European Medicines Agency began, on 2021-01-11, to doubt whether a fourth dose of coronavirus vaccine is needed. Its research materials state that the fourth dose of the vaccine was found to weaken immunity.",1,COVID,1,FactCheck.mn,https://factcheck.mn/post/5319
Германд Омикроны халдвар авсан хүмүүсийн 96% нь вакцины бүрэн тунтай байсан,"In Germany, 96% of those infected with Omicron were fully vaccinated",1,COVID,1,FactCheck.mn,https://factcheck.mn/post/5293
Ш.Гантулга корона вирусын вакцины аюулыг ил болголоо,Sh.Gantulga has exposed the dangers of the coronavirus vaccine,1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4955
мРНА вакцин тариулсан хүмүүс 3 жилийн дотор үхнэ,people who got the mRNA vaccine will die within three years,1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4880
"Вакцин COVID-19-ийн халдварыг улам тархааж, нас баралтын шалтгаан болсон",The vaccine spread COVID-19 infection further and caused deaths,1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4843
"Дельтагийн дэгдэлтийн шинэ голомтоор Украиныг ДЭМБ тодрууллаа, прогноз тийм л байна. Украины хэрэглэсэн вакцин манайтай усны дусал шиг адилхан, барууны цөөн тооны вакцин за тэгээд жунгаа вакцинанд бүх нийтийг хамруулсан, огтхон ч үр дүнгээ өгөөгүй","The WHO has named Ukraine as a new hotspot of the Delta outbreak, and that's the forecast. The vaccine Ukraine used is exactly like ours, a handful of Western vaccines plus the junk vaccine given to everyone, and it had absolutely no effect.",1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4799
Уханий хатгалгаа өвчин ( уушиг муу 450 хүний амь авсан!) болон коронавирус хэмээх нэг ч үхэлгүй ханиад хоёроо ялгаж салгаж ойлгооч!!!,"Please learn to tell the difference between the Wuhan pneumonia (which killed 450 people with bad lungs!) and the coronavirus, which is a cold that has killed no one at all!!!",1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4773
"Ахиад л Синофарм. Энэ вакцинаас болоод бараг бүгд өвдлөө, уушги, амьсгалын системд сэв суулаа. Ахиад ингэж өвдвөл үхэхэд бэлэн болцгоолоо. Одоо хүүхдүүдийн ээлж үү? Тэдний балчир бага бие бялдар яаж давж гарах вэ? Эрсдэлтэй тул хүүхдүүдэд Синофарм хийхгүй гэсэн яасан бэ? Хятадын ЭМЯ-тай илүү хамтын ажиллагаагаа өргөтгөнө гээд байсан нь энэ юм байж л дээ.","Sinopharm again. Because of this vaccine almost everyone got sick, with damage to the lungs and respiratory system. If we get this sick again, get ready to die. Now it's the children's turn? How will their small young bodies get through it? Since it's risky, why not say Sinopharm won't be given to children? They said they'd expand cooperation with China's Health Ministry — so that's what it was.",1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4740
"mRNA, vector дээр суурилсан вакцин хүний генд онцгой өөрчлөлт оруулна",mRNA and vector-based vaccines make drastic changes to human genes,1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4708
"Монгол Улсыг CNN-ээр Хятад вакцины туршилтад ороод улсаараа сүйрч байгаа гэдгийг зарлачихлаа даа, хөөрхий дөө мунхаг ард түмэн","It's been announced on CNN that Mongolia is collapsing as a whole country after entering a Chinese vaccine trial — oh, the poor ignorant people.",1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4669
"Pfizer-ийн ахлах эрдэмтэн асан Майк Иедон ""Ковид-19 вакцин"" хэмээх бодис тарьсан хүмүүсийг аврах нь одоо оройтсон гэсэн",Former senior Pfizer scientist Mike Yeadon said it is now too late to save people injected with the 'COVID-19 vaccine',1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4639
Турк Хятад вакцин хийлгээд хиарсан гэнэ,Turkey supposedly collapsed after using the Chinese vaccine,1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4362
Жирэмсэн хүмүүст вакцины үр дүнгийн мэдрэг байдлын судалгаа хийгдэж байна. Вакцин хийлгэсэн бол жирэмсэн болохоос аль болох хамгаалах хэрэгтэй,"Research is being done on the sensitivity of the vaccine's effects in pregnant people. If you've been vaccinated, you should protect yourself as much as possible against becoming pregnant.",1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4211
"КОВИД-ын вакцины дараа сувилагч бүсэлхийнээс доош мэдээгүй болсон, Онцгойгийн ажилтны зүрх хаагдсан",After the COVID vaccine a nurse became paralysed below the waist and an emergency worker's heart stopped,1,COVID,1,FactCheck.mn,https://factcheck.mn/post/4024
Ихэвчлэн 26 хүртэлх насанд хүний папиллома вирусийн эсрэг вакциныг хийлгэхийг зөвлөдөг.,The HPV vaccine is generally recommended up to the age of 26.,0,HPV,0,iToim,https://itoim.mn/a/2024/08/20/society/idz
"2011-2012 онд ХПВ-ийн эсрэг вакциныг иргэний нас, хүйс, эрүүл мэндийн эрсдэлд суурилан 1-3 тунгаар, ДЭМБ-ын зөвлөмжийн дагуу 6-12 сарын зайтай хийж байсан.","In 2011-2012 the HPV vaccine was given in 1-3 doses based on age, sex and health risk, with a 6-12 month interval as recommended by the WHO.",0,HPV,0,iToim,https://itoim.mn/a/2024/08/20/society/idz
"Япон улсад умайн хүзүүний хорт хавдрын эсрэг вакциныг аль эрт эсэргүүцэж, зогсоосон","In Japan, the cervical cancer (HPV) vaccine was opposed and stopped long ago.",1,HPV,0,FactCheck.mn,https://factcheck.mn/post/8893
"Томуу шиг агаараар тусдаг өвчин биш. Замбараагүй байдал, бэлгийн замбараагүй харилцаа, биеэ авч явж чадахгүй байдлаас үүсдэг өвчин”.","'It is not an airborne disease like the flu. It is a disease caused by disorderly living, sexual promiscuity, and inability to conduct oneself.' [about HPV/cervical cancer]",1,HPV,0,FactCheck.mn,https://factcheck.mn/post/8792
"Иргэдийг хоморголон устгахын тулд шууд буудаад алж чадахгүй учраас вакцин гэж хийж байгаа. Томчуудад нь хийсэн. Одоо хүүхдүүдийг нь алах гэж байна”, “Энэ Засгийн газар ард түмнийг хоморголон устгахын тулд биологийн зэвсэг ашиглаж байгаа”.","'They can't just shoot and kill people outright, so they're doing it with vaccines. They did it to the adults. Now they're going to kill the children,' 'This government is using a biological weapon to exterminate the people.'",1,HPV,0,FactCheck.mn,https://factcheck.mn/post/8756
ДЭМБ-ын тооцоолсноор улаанбурхны эсрэг вакцин байгаагүй бол дэлхий даяар 98 сая хүний амь нас үрэгдэх байсан.,"The WHO estimates that without the measles vaccine, 98 million people worldwide would have died.",0,measles,0,iToim,https://itoim.mn/a/2025/07/01/health/jzo
"Улаанбурхны эсрэг вакцин амь насыг хамгаалж, хүн төрөлхтний өмнө маш том гавьяа байгуулсан.",The measles vaccine has saved lives and made a great contribution to humanity.,0,measles,0,iToim,https://itoim.mn/a/2025/07/01/health/jzo
Улаанбурхан маш хурдтай тархдаг ч вакцины хоёр тунг бүрэн хийлгэснээр өвчнөөс өөрийгөө болон хүүхдээ бүрэн хамгаалах боломжтой.,"Although measles spreads very fast, getting both doses of the vaccine fully protects you and your children from the disease.",0,measles,0,iToim,https://itoim.mn/a/2025/07/01/health/jzo
